Mode,Time(s),Value
DCI,2.8201370239,1.058646E-04
DCI,2.8268890381,9.738304E-05
DCI,2.8335199356,1.039685E-04
DCI,2.8400170803,1.063271E-04
DCI,2.8466811180,9.992658E-05
DCI,2.8536128998,1.016377E-04
DCI,2.8673310280,9.757727E-05
DCI,2.8786320686,1.023776E-04
DCI,2.8896620274,1.022805E-04
DCI,2.8965220451,1.080705E-04
DCI,2.9032359123,1.018458E-04
DCI,2.9097869396,1.008608E-04
DCI,2.9162778854,1.074555E-04
DCI,2.9228439331,1.015961E-04
DCI,2.9296290874,1.022528E-04
DCI,2.9362969398,1.055547E-04
DCI,2.9431440830,1.017117E-04
DCI,2.9573109150,1.047547E-04
DCI,2.9673509598,1.033858E-04
DCI,2.9787690639,1.022620E-04
DCI,2.9857399464,9.770676E-05
DCI,2.9925229549,1.024794E-04
DCI,2.9991350174,1.074555E-04
DCI,3.0055699348,9.723967E-05
DCI,3.0121340752,1.008561E-04
DCI,3.0186018944,1.082463E-04
DCI,3.0252521038,9.731829E-05
DCI,3.0325260162,1.026320E-04
DCI,3.0473229885,9.711943E-05
DCI,3.0582249165,1.077237E-04
DCI,3.0679669380,9.643036E-05
DCI,3.0749120712,1.056472E-04
DCI,3.0820031166,1.033858E-04
DCI,3.0886039734,1.015591E-04
DCI,3.0950610638,1.056287E-04
DCI,3.1016299725,1.044217E-04
DCI,3.1081039906,1.000422E-04
DCI,3.1147770882,1.057767E-04
DCI,3.1216230392,1.037188E-04
DCI,3.1376590729,1.068173E-04
DCI,3.1475338936,1.023869E-04
DCI,3.1579060555,1.051339E-04
DCI,3.1649041176,9.820159E-05
DCI,3.1717538834,1.025719E-04
DCI,3.1824009418,1.049350E-04
DCI,3.1894569397,9.987571E-05
DCI,3.1960549355,1.054576E-04
DCI,3.2028980255,1.037465E-04
DCI,3.2097690105,9.914964E-05
DCI,3.2243568897,9.854844E-05
DCI,3.2373020649,1.013371E-04
DCI,3.2451150417,9.906640E-05
DCI,3.2520580292,1.025487E-04
DCI,3.2586710453,1.072474E-04
DCI,3.2651300430,9.991271E-05
DCI,3.2716889381,1.008931E-04
DCI,3.2781829834,1.074370E-04
DCI,3.2845649719,1.000607E-04
DCI,3.2915821075,1.010735E-04
DCI,3.2984669209,1.089770E-04
DCI,3.3096420765,9.975084E-05
DCI,3.3261671066,1.038159E-04
DCI,3.3334100246,1.041766E-04
DCI,3.3406670094,1.052171E-04
DCI,3.3473000526,9.761889E-05
DCI,3.3537518978,1.049859E-04
DCI,3.3603079319,1.055177E-04
DCI,3.3667058945,9.912189E-05
DCI,3.3731670380,1.034320E-04
DCI,3.3799660206,1.064242E-04
DCI,3.3866479397,9.832646E-05
DCI,3.3973300457,1.070531E-04
DCI,3.4146831036,1.018550E-04
DCI,3.4219100475,1.055594E-04
DCI,3.4286239147,9.755877E-05
DCI,3.4350950718,1.028540E-04
DCI,3.4419169426,1.053374E-04
DCI,3.4484720230,9.851144E-05
DCI,3.4548690319,1.032193E-04
DCI,3.4613239765,1.068820E-04
DCI,3.4680869579,9.740154E-05
DCI,3.4748940468,1.039500E-04
DCI,3.4873631001,9.672634E-05
DCI,3.5033109188,1.044726E-04
DCI,3.5106320381,1.009347E-04
DCI,3.5173850060,1.076913E-04
DCI,3.5239350796,1.017579E-04
DCI,3.5305950642,1.023591E-04
DCI,3.5371379852,1.068034E-04
DCI,3.5439128876,1.039084E-04
DCI,3.5505719185,1.014990E-04
DCI,3.5573689938,1.061698E-04
DCI,3.5641579628,1.027985E-04
DCI,3.5772950649,1.066230E-04
DCI,3.5902900696,1.027753E-04
DCI,3.6000909805,1.073029E-04
DCI,3.6071360111,9.690208E-05
DCI,3.6138141155,1.032656E-04
DCI,3.6205561161,1.078671E-04
DCI,3.6272780895,9.699457E-05
DCI,3.6337571144,1.035662E-04
DCI,3.6405770779,1.066785E-04
DCI,3.6474299431,9.806286E-05
DCI,3.6544768810,1.013648E-04
DCI,3.6673030853,9.688820E-05
DCI,3.6823270321,1.017394E-04
DCI,3.6895160675,1.009995E-04
DCI,3.6965050697,1.061652E-04
DCI,3.7032139301,1.040887E-04
DCI,3.7098960876,1.006018E-04
DCI,3.7163679600,1.064288E-04
DCI,3.7229509354,1.031407E-04
DCI,3.7295041084,1.008376E-04
DCI,3.7401540279,1.081399E-04
DCI,3.7477450371,1.016978E-04
DCI,3.7658059597,9.713331E-05
DCI,3.7732648849,1.032887E-04
DCI,3.7801709175,1.070809E-04
DCI,3.7867310047,9.835421E-05
DCI,3.7936921120,1.021094E-04
DCI,3.8002901077,1.071086E-04
DCI,3.8067560196,9.918201E-05
DCI,3.8133890629,1.012677E-04
DCI,3.8199169636,1.097215E-04
DCI,3.8307900429,1.018134E-04
DCI,3.8379759789,1.070947E-04
DCI,3.8562860489,1.057166E-04
DCI,3.8633830547,1.058461E-04
DCI,3.8701980114,1.005417E-04
DCI,3.8767759800,1.046622E-04
DCI,3.8833320141,1.046067E-04
DCI,3.8899400234,1.005879E-04
DCI,3.8968679905,1.044171E-04
DCI,3.9034628868,1.057860E-04
DCI,3.9140710831,1.045974E-04
DCI,3.9214780331,1.059663E-04
DCI,3.9286110401,9.863631E-05
DCI,3.9425311089,1.043570E-04
DCI,3.9540629387,1.027661E-04
DCI,3.9611959457,1.059478E-04
DCI,3.9679141045,9.915889E-05
DCI,3.9744279385,1.035338E-04
DCI,3.9810791016,1.055455E-04
DCI,3.9876248837,9.763739E-05
DCI,3.9984591007,1.073214E-04
DCI,4.0053319931,1.026644E-04
DCI,4.0123062134,1.017487E-04
DCI,4.0192680359,1.086070E-04
DCI,4.0373320580,1.067479E-04
DCI,4.0443720818,1.013140E-04
DCI,4.0513939857,1.022250E-04
DCI,4.0580577850,1.072751E-04
DCI,4.0645270348,1.020215E-04
DCI,4.0711421967,9.973697E-05
DCI,4.0816159248,1.040379E-04
DCI,4.0887532234,9.879355E-05
DCI,4.0954217911,1.019152E-04
DCI,4.1025781631,1.059386E-04
DCI,4.1095590591,1.025765E-04
DCI,4.1275720596,9.708706E-05
DCI,4.1347479820,1.042414E-04
DCI,4.1416487694,1.062993E-04
DCI,4.1487998962,9.846982E-05
DCI,4.1553578377,1.029603E-04
DCI,4.1621069908,1.061837E-04
DCI,4.1728558540,1.008931E-04
DCI,4.1837821007,1.029141E-04
DCI,4.1910262108,1.011984E-04
DCI,4.1983880997,1.056704E-04
DCI,4.2164058685,1.068311E-04
DCI,4.2235679626,1.038621E-04
DCI,4.2304282188,1.006850E-04
DCI,4.2370967865,1.072751E-04
DCI,4.2436552048,1.023268E-04
DCI,4.2543101311,1.023638E-04
DCI,4.2614350319,1.081908E-04
DCI,4.2681198120,9.680033E-05
DCI,4.2746591568,1.036032E-04
DCI,4.2815299034,1.071502E-04
DCI,4.2883729935,1.001208E-04
DCI,4.3065772057,9.759577E-05
DCI,4.3136878014,1.022805E-04
DCI,4.3204197884,1.076173E-04
DCI,4.3271369934,9.726742E-05
DCI,4.3376460075,1.052033E-04
DCI,4.3446049690,1.034367E-04
DCI,4.3516659737,1.019892E-04
DCI,4.3583397865,1.065352E-04
DCI,4.3648290634,9.811835E-05
DCI,4.3717007637,1.029141E-04
DCI,4.3787178993,1.074786E-04
DCI,4.3967800140,1.048934E-04
DCI,4.4041500092,1.054345E-04
DCI,4.4109802246,1.006203E-04
DCI,4.4176077843,1.043662E-04
DCI,4.4281687737,1.006896E-04
DCI,4.4349951744,1.056195E-04
DCI,4.4417982101,1.048934E-04
DCI,4.4486761093,9.860394E-05
DCI,4.4551730156,1.044171E-04
DCI,4.4622850418,1.040841E-04
DCI,4.4692130089,1.018920E-04
DCI,4.4872751236,1.002688E-04
DCI,4.4942898750,1.048102E-04
DCI,4.5013861656,1.060542E-04
DCI,4.5120382309,1.010827E-04
DCI,4.5190219879,1.074693E-04
DCI,4.5256590843,9.917277E-05
DCI,4.5324759483,1.019707E-04
DCI,4.5390720367,1.092452E-04
DCI,4.5455760956,9.785475E-05
DCI,4.5527238846,1.009764E-04
DCI,4.5596408844,1.087411E-04
DCI,4.5775451660,1.073167E-04
DCI,4.5845208168,1.007128E-04
DCI,4.5955362320,1.036910E-04
DCI,4.6028361320,1.051570E-04
DCI,4.6096081734,1.002087E-04
DCI,4.6162757874,1.033303E-04
DCI,4.6229348183,1.047084E-04
DCI,4.6298680305,9.829409E-05
DCI,4.6364278793,1.031916E-04
DCI,4.6433367729,1.016516E-04
DCI,4.6504740715,1.012400E-04
DCI,4.6675438881,9.941325E-05
DCI,4.6773381233,1.030574E-04
DCI,4.6864099503,1.007081E-04
DCI,4.6935129166,1.012585E-04
DCI,4.7005939484,1.060912E-04
DCI,4.7072420120,9.738766E-05
DCI,4.7137508392,1.028771E-04
DCI,4.7203612328,1.066970E-04
DCI,4.7268590927,9.705469E-05
DCI,4.7336440086,1.035800E-04
DCI,4.7405481339,1.068126E-04
DCI,4.7575211525,1.069560E-04
DCI,4.7673349380,1.018504E-04
DCI,4.7767591476,1.020724E-04
DCI,4.7838921547,1.025349E-04
DCI,4.7907509804,1.010504E-04
DCI,4.7973809242,1.065444E-04
DCI,4.8041930199,1.024377E-04
DCI,4.8110208511,1.009995E-04
DCI,4.8176240921,1.072011E-04
DCI,4.8243889809,1.021695E-04
DCI,4.8314390182,1.020724E-04
DCI,4.8456888199,9.776226E-05
DCI,4.8595399857,1.071780E-04
DCI,4.8671069145,9.754952E-05
DCI,4.8739380836,1.018412E-04
DCI,4.8806200027,1.069791E-04
DCI,4.8873300552,9.696682E-05
DCI,4.8938641548,1.010735E-04
DCI,4.9004168510,1.070161E-04
DCI,4.9073071480,9.835883E-05
DCI,4.9140768051,1.018643E-04
DCI,4.9209160805,1.084128E-04
DCI,4.9372367859,1.007498E-04
DCI,4.9473519325,1.052819E-04
DCI,4.9573531151,1.076728E-04
DCI,4.9642338753,1.043061E-04
DCI,4.9711418152,1.011244E-04
DCI,4.9779357910,1.056657E-04
DCI,4.9844551086,1.052449E-04
DCI,4.9910850525,1.001069E-04
DCI,4.9976220131,1.052356E-04
DCI,5.0046281815,1.059016E-04
DCI,5.0115919113,1.034552E-04
DCI,5.0274238586,1.005093E-04
DCI,5.0373411179,1.020447E-04
DCI,5.0480389595,1.044125E-04
DCI,5.0574197769,1.044356E-04
DCI,5.0642161369,1.050738E-04
DCI,5.0708870888,9.935313E-05
DCI,5.0775527954,1.034690E-04
DCI,5.0840477943,1.060542E-04
DCI,5.0908818245,9.969535E-05
DCI,5.0978178978,1.071456E-04
DCI,5.1175489426,1.043801E-04
DCI,5.1245651245,9.831721E-05
DCI,5.1339559555,1.031962E-04
DCI,5.1409530640,1.061005E-04
DCI,5.1479668617,9.873805E-05
DCI,5.1548547745,1.033719E-04
DCI,5.1615719795,1.059108E-04
DCI,5.1683249474,9.913114E-05
DCI,5.1748890877,1.055039E-04
DCI,5.1817541122,1.055732E-04
DCI,5.1928148270,1.012168E-04
DCI,5.2072319984,1.063086E-04
DCI,5.2173461914,1.029048E-04
DCI,5.2288198471,1.006711E-04
DCI,5.2358660698,1.026227E-04
DCI,5.2426619530,1.048287E-04
DCI,5.2492899895,9.893691E-05
DCI,5.2560811043,1.034505E-04
DCI,5.2627320290,1.044957E-04
DCI,5.2695541382,9.866406E-05
DCI,5.2766537666,1.022435E-04
DCI,5.2873601913,9.846982E-05
DCI,5.3037190437,1.028540E-04
DCI,5.3131909370,1.000237E-04
DCI,5.3202319145,1.053328E-04
DCI,5.3268790245,9.774838E-05
DCI,5.3335781097,1.021371E-04
DCI,5.3401651382,1.074323E-04
DCI,5.3466072083,9.882129E-05
DCI,5.3531880379,1.023406E-04
DCI,5.3641262054,1.022343E-04
DCI,5.3715162277,1.020678E-04
DCI,5.3874979019,9.791487E-05
DCI,5.3965358734,1.023915E-04
DCI,5.4037399292,1.019383E-04
DCI,5.4108090401,1.010457E-04
DCI,5.4174947739,1.070901E-04
DCI,5.4240350723,1.032841E-04
DCI,5.4307041168,1.024239E-04
DCI,5.4372630119,1.079133E-04
DCI,5.4477949142,9.742003E-05
DCI,5.4552969933,1.016978E-04
DCI,5.4623098373,1.057120E-04
DCI,5.4773440361,1.074786E-04
DCI,5.4872341156,1.018735E-04
DCI,5.4942560196,1.021510E-04
