Mode,Time(s),Value
DCI,6.2028360367,3.461202E-06
DCI,6.2176899910,4.015210E-06
DCI,6.2283930779,3.831938E-06
DCI,6.2385668755,3.869072E-06
DCI,6.2521190643,3.994247E-06
DCI,6.2631058693,3.512710E-06
DCI,6.2735629082,3.992451E-06
DCI,6.2944221497,4.211059E-06
DCI,6.3055682182,3.696580E-06
DCI,6.3157749176,4.243401E-06
DCI,6.3257889748,3.700773E-06
DCI,6.3397560120,3.968494E-06
DCI,6.3503842354,3.967895E-06
DCI,6.3611159325,3.525287E-06
DCI,6.3821549416,3.539661E-06
DCI,6.3926591873,3.963702E-06
DCI,6.4028577805,3.602549E-06
DCI,6.4131479263,3.999039E-06
DCI,6.4268779755,3.661244E-06
DCI,6.4375429153,3.853499E-06
DCI,6.4479880333,3.639682E-06
DCI,6.4641971588,3.723532E-06
DCI,6.4796891212,3.687597E-06
DCI,6.4903521538,4.052343E-06
DCI,6.5006351471,3.697778E-06
DCI,6.5147180557,4.272150E-06
DCI,6.5252881050,3.704367E-06
DCI,6.5357117653,4.241006E-06
DCI,6.5542821884,4.249391E-06
DCI,6.5674362183,3.582784E-06
DCI,6.5779891014,3.848708E-06
DCI,6.5915231705,3.960708E-06
DCI,6.6020450592,3.721735E-06
DCI,6.6127200127,4.285925E-06
DCI,6.6233501434,3.716944E-06
DCI,6.6444501877,3.661244E-06
DCI,6.6555051804,4.253583E-06
DCI,6.6658101082,3.549843E-06
DCI,6.6793909073,3.822954E-06
DCI,6.6942062378,4.243401E-06
DCI,6.7048091888,3.661244E-06
DCI,6.7156348228,3.943339E-06
DCI,6.7342920303,4.163145E-06
DCI,6.7471170425,3.517501E-06
DCI,6.7579560280,3.967895E-06
DCI,6.7718949318,4.136193E-06
DCI,6.7822728157,3.558827E-06
DCI,6.7925820351,4.076301E-06
DCI,6.8029122353,3.544453E-06
DCI,6.8243222237,3.557030E-06
DCI,6.8349528313,4.063124E-06
DCI,6.8486018181,4.029584E-06
DCI,6.8594198227,4.011616E-06
DCI,6.8696269989,4.007424E-06
DCI,6.8799009323,3.997841E-06
DCI,6.8902459145,4.048151E-06
DCI,6.9041872025,3.534870E-06
DCI,6.9219899178,3.557030E-06
DCI,6.9362101555,4.070311E-06
DCI,6.9467010498,3.542057E-06
DCI,6.9568800926,4.094867E-06
DCI,6.9674482346,3.951724E-06
DCI,6.9778470993,4.036172E-06
DCI,6.9941859245,4.138589E-06
DCI,7.0093779564,3.940943E-06
DCI,7.0232009888,3.528881E-06
DCI,7.0335931778,4.193091E-06
DCI,7.0437798500,3.635490E-06
DCI,7.0542650223,4.201476E-06
DCI,7.0649280548,3.616324E-06
DCI,7.0843868256,3.676217E-06
DCI,7.0966730118,4.024793E-06
DCI,7.1108031273,3.928365E-06
DCI,7.1211318970,3.528881E-06
DCI,7.1312651634,3.934355E-06
DCI,7.1414999962,3.562421E-06
DCI,7.1518101692,3.951125E-06
DCI,7.1731009483,4.297904E-06
DCI,7.1835880280,3.724730E-06
DCI,7.1974611282,4.103252E-06
DCI,7.2078070641,3.772045E-06
DCI,7.2182168961,4.064921E-06
DCI,7.2286081314,3.761864E-06
DCI,7.2389807701,4.057135E-06
DCI,7.2541980743,4.255380E-06
DCI,7.2736701965,3.893628E-06
DCI,7.2844281197,3.703768E-06
DCI,7.2945828438,4.290717E-06
DCI,7.3046350479,3.724131E-06
DCI,7.3151807785,4.324855E-06
DCI,7.3255171776,3.603747E-06
DCI,7.3443098068,3.717543E-06
DCI,7.3602499962,3.758869E-06
DCI,7.3707709312,3.921178E-06
DCI,7.3813018799,3.737308E-06
DCI,7.3914389610,3.912793E-06
