Mode,Time(s),Value
DCI,145.3902893066,5.623777E-05
DCI,145.5902557373,5.729681E-05
DCI,145.7903747559,5.802287E-05
DCI,145.9903869629,5.695458E-05
DCI,146.1903686523,5.733843E-05
DCI,146.3905029297,5.898017E-05
DCI,146.5904693604,5.760666E-05
DCI,146.7904968262,5.570131E-05
DCI,146.9905853271,5.762053E-05
DCI,147.1905822754,5.663086E-05
DCI,147.3906097412,5.805524E-05
DCI,147.5906829834,5.714882E-05
DCI,147.7906951904,5.792575E-05
DCI,147.9907226562,5.863332E-05
DCI,148.1908416748,5.886455E-05
DCI,148.3907775879,5.673723E-05
DCI,148.5908203125,5.597416E-05
DCI,148.7908782959,5.796275E-05
DCI,148.9908447266,5.794888E-05
DCI,149.1908569336,5.750029E-05
DCI,149.3909149170,5.760666E-05
DCI,149.5909423828,5.884605E-05
DCI,149.7909393311,5.896629E-05
DCI,149.9909973145,5.812461E-05
DCI,150.1910400391,5.614990E-05
DCI,150.3910675049,5.622389E-05
DCI,150.5911102295,5.683897E-05
DCI,150.7911529541,5.694071E-05
DCI,150.9911651611,5.840209E-05
DCI,151.1912384033,5.947038E-05
DCI,151.3912353516,5.772690E-05
DCI,151.5926666260,5.727831E-05
DCI,151.7926177979,5.755116E-05
DCI,151.9926452637,5.716269E-05
DCI,152.1929779053,5.647825E-05
DCI,152.3927612305,5.803675E-05
DCI,152.5927581787,5.849458E-05
DCI,152.7928619385,5.816161E-05
DCI,152.9929046631,5.676035E-05
DCI,153.1928863525,5.612215E-05
DCI,153.3929901123,5.729218E-05
DCI,153.5930175781,5.880906E-05
DCI,153.7930145264,5.754191E-05
DCI,153.9931182861,5.617765E-05
DCI,154.1931152344,5.804137E-05
DCI,154.3931579590,5.732455E-05
DCI,154.5932617188,5.694533E-05
DCI,154.7932128906,5.872581E-05
DCI,154.9932250977,5.865182E-05
DCI,155.1933288574,5.768065E-05
DCI,155.3932800293,5.732918E-05
DCI,155.5933227539,5.780089E-05
DCI,155.7934265137,5.772690E-05
DCI,155.9933929443,5.748179E-05
DCI,156.1934204102,5.792113E-05
DCI,156.3934326172,5.644125E-05
DCI,156.5934600830,5.651062E-05
DCI,156.7960052490,5.758816E-05
DCI,156.9959411621,5.747254E-05
DCI,157.1959533691,5.910966E-05
DCI,157.3960418701,5.892005E-05
DCI,157.5960235596,5.692684E-05
DCI,157.7960510254,5.765290E-05
DCI,157.9961395264,5.740780E-05
DCI,158.1960906982,5.738467E-05
DCI,158.3961486816,5.812461E-05
DCI,158.5962524414,5.810611E-05
DCI,158.7962493896,5.710257E-05
DCI,158.9962921143,5.427230E-05
DCI,159.1963195801,5.731993E-05
DCI,159.3963317871,5.983110E-05
DCI,159.5963592529,3.599599E-04
DCI,159.7964019775,4.295204E-03
DCI,159.9964141846,8.464875E-03
DCI,160.1964416504,6.922059E-03
DCI,160.3965606689,4.628071E-03
DCI,160.5965728760,3.069563E-03
DCI,160.7965545654,2.042125E-03
DCI,160.9996490479,1.381021E-03
DCI,161.1996154785,9.597642E-04
DCI,161.4027099609,6.908886E-04
DCI,161.6027221680,5.110139E-04
DCI,161.8026885986,3.911206E-04
DCI,162.0032958984,3.076646E-04
DCI,162.2033386230,2.062374E-04
DCI,162.4033050537,1.754097E-04
DCI,162.6034088135,1.503581E-04
DCI,162.8034210205,1.344679E-04
DCI,163.0034179688,1.223745E-04
DCI,163.2035217285,1.136941E-04
DCI,163.4034729004,1.064797E-04
DCI,163.6034851074,1.012908E-04
DCI,163.8036041260,9.821084E-05
DCI,164.0035705566,9.475163E-05
DCI,164.2036132812,9.432154E-05
DCI,164.4037170410,9.114442E-05
DCI,164.6036682129,8.899860E-05
DCI,164.8036956787,8.741235E-05
DCI,165.0037994385,8.851763E-05
DCI,165.2037658691,8.662154E-05
DCI,165.4037628174,8.367565E-05
DCI,165.6038665771,8.442947E-05
DCI,165.8038177490,8.490118E-05
DCI,166.0038604736,8.226052E-05
DCI,166.2039031982,8.362941E-05
DCI,166.4039459229,8.535439E-05
DCI,166.6063995361,8.291259E-05
DCI,166.8063201904,8.066503E-05
DCI,167.0063629150,8.190442E-05
DCI,167.2064971924,8.286172E-05
DCI,167.4064331055,8.368028E-05
DCI,167.6064605713,8.379127E-05
DCI,167.8065795898,7.942563E-05
DCI,168.0065002441,7.915740E-05
DCI,168.2065429688,8.122923E-05
DCI,168.4065704346,7.986034E-05
DCI,168.6065979004,8.123848E-05
DCI,168.8066406250,8.066503E-05
DCI,169.0066680908,8.059103E-05
DCI,169.2067108154,8.171944E-05
DCI,169.4067230225,7.955974E-05
DCI,169.6067657471,7.967073E-05
DCI,169.8070678711,8.043842E-05
DCI,170.0068206787,8.071590E-05
DCI,170.2068786621,8.042454E-05
DCI,170.4068756104,8.127548E-05
DCI,170.6068572998,8.195067E-05
DCI,170.8069610596,8.170557E-05
DCI,171.0069427490,8.037830E-05
DCI,171.2069702148,7.924527E-05
DCI,171.4070892334,7.876431E-05
DCI,171.6070556641,8.149283E-05
DCI,171.8070831299,8.216340E-05
DCI,172.0071716309,8.018869E-05
DCI,172.2071380615,7.886605E-05
DCI,172.4104156494,7.994358E-05
DCI,172.6103668213,8.190442E-05
DCI,172.8103942871,8.226514E-05
DCI,173.0104980469,8.104424E-05
DCI,173.2104339600,8.211253E-05
DCI,173.4104919434,8.220502E-05
DCI,173.6106262207,8.078989E-05
DCI,173.8105621338,8.014244E-05
DCI,174.0105590820,8.143734E-05
DCI,174.2106933594,8.184893E-05
DCI,174.4106292725,8.044304E-05
DCI,174.6106414795,7.921289E-05
DCI,174.8107452393,8.016094E-05
DCI,175.0107269287,8.114599E-05
DCI,175.2107543945,8.077602E-05
DCI,175.4108123779,8.063265E-05
DCI,175.6108551025,8.149283E-05
DCI,175.8108673096,7.999908E-05
DCI,176.0109100342,8.115524E-05
DCI,176.2110137939,8.165007E-05
DCI,176.4111022949,8.192755E-05
DCI,176.6111755371,8.257037E-05
DCI,176.8111724854,8.007770E-05
DCI,177.0111389160,7.954124E-05
DCI,177.2112274170,8.057253E-05
DCI,177.4112091064,8.066503E-05
DCI,177.6112365723,8.086388E-05
DCI,177.8113555908,7.951349E-05
DCI,178.0113372803,8.007307E-05
DCI,178.2113800049,8.004995E-05
DCI,178.4114532471,7.974935E-05
DCI,178.6114044189,8.205704E-05
DCI,178.8114471436,8.101187E-05
DCI,179.0115356445,8.239926E-05
DCI,179.2115325928,8.146971E-05
DCI,179.4145050049,7.974935E-05
DCI,179.6145477295,8.078527E-05
DCI,179.8144989014,8.027193E-05
DCI,180.0146179199,8.099800E-05
DCI,180.2145690918,8.143271E-05
DCI,180.4146270752,8.177956E-05
DCI,180.6147613525,8.044304E-05
DCI,180.8146972656,7.957361E-05
DCI,181.0147399902,7.982797E-05
DCI,181.2163238525,8.124310E-05
DCI,181.4162750244,8.145121E-05
DCI,181.6163024902,7.913428E-05
DCI,181.8164215088,8.174256E-05
DCI,182.0163574219,8.042454E-05
DCI,182.2163848877,8.076214E-05
DCI,182.4164581299,8.339355E-05
DCI,182.6164855957,8.158070E-05
DCI,182.8164825439,7.993433E-05
DCI,183.0165252686,8.011932E-05
DCI,183.2165527344,7.957824E-05
DCI,183.4165954590,7.968461E-05
DCI,183.6166839600,8.132172E-05
DCI,183.8168029785,8.066040E-05
DCI,184.0167388916,8.167319E-05
DCI,184.2168273926,8.261199E-05
DCI,184.4168548584,8.022569E-05
DCI,184.6168365479,8.024418E-05
DCI,184.8169250488,8.128472E-05
DCI,185.0169067383,8.022106E-05
DCI,185.2207183838,8.070202E-05
DCI,185.4207611084,8.029968E-05
DCI,185.6207733154,7.894004E-05
DCI,185.8227691650,8.073439E-05
DCI,186.0227661133,8.112749E-05
DCI,186.2227325439,8.130785E-05
DCI,186.4228363037,8.320857E-05
DCI,186.6228332520,8.045692E-05
DCI,186.8228149414,7.951812E-05
DCI,187.0229339600,8.018406E-05
DCI,187.2229156494,8.083614E-05
DCI,187.4229125977,8.115986E-05
DCI,187.6230468750,8.093788E-05
DCI,187.8229980469,8.044304E-05
DCI,188.0229949951,8.045692E-05
DCI,188.2231140137,8.191830E-05
DCI,188.4230804443,7.909265E-05
DCI,188.6231079102,8.100725E-05
DCI,188.8231964111,8.202929E-05
DCI,189.0231781006,8.058641E-05
DCI,189.2232360840,8.121073E-05
DCI,189.4233398438,8.038755E-05
DCI,189.6232910156,8.034593E-05
DCI,189.8233337402,7.987884E-05
DCI,190.0233764648,8.057253E-05
DCI,190.2234191895,8.107199E-05
DCI,190.4234466553,8.060028E-05
DCI,190.6234741211,8.192292E-05
DCI,190.8235168457,8.121998E-05
DCI,191.0235595703,7.955974E-05
DCI,191.2236175537,8.045229E-05
DCI,191.4236297607,8.068352E-05
DCI,191.6247253418,8.172869E-05
DCI,191.8246917725,8.188593E-05
DCI,192.0247039795,8.081301E-05
DCI,192.2247924805,8.020256E-05
DCI,192.4247741699,8.076214E-05
DCI,192.6248016357,8.095638E-05
DCI,192.8248443604,7.918515E-05
DCI,193.0252075195,7.983722E-05
DCI,193.2249298096,8.049854E-05
DCI,193.4250183105,8.226514E-05
DCI,193.6250610352,8.121536E-05
DCI,193.8250122070,8.048929E-05
DCI,194.0251312256,8.159920E-05
DCI,194.2251586914,8.083614E-05
DCI,194.4251403809,8.006382E-05
DCI,194.6252288818,8.088701E-05
DCI,194.8251800537,8.151596E-05
DCI,195.0252075195,8.188593E-05
DCI,195.2252960205,8.179343E-05
DCI,195.4252777100,8.036442E-05
DCI,195.6252899170,8.032743E-05
DCI,195.8254089355,8.109512E-05
DCI,196.0253601074,7.875968E-05
DCI,196.2254180908,7.891229E-05
DCI,196.4255065918,8.106737E-05
DCI,196.6254882812,8.132172E-05
DCI,196.8255157471,8.096100E-05
DCI,197.0255737305,8.028581E-05
DCI,197.2255859375,8.210791E-05
DCI,197.4271697998,8.103037E-05
DCI,197.6271362305,8.067890E-05
DCI,197.8271484375,7.905103E-05
DCI,198.0272979736,8.149746E-05
DCI,198.2272491455,8.244550E-05
DCI,198.4272460938,7.974010E-05
DCI,198.6273803711,8.089163E-05
DCI,198.8273468018,8.163157E-05
DCI,199.0273742676,8.123385E-05
DCI,199.2274169922,7.977710E-05
DCI,199.4274597168,7.899554E-05
DCI,199.6274719238,8.189980E-05
DCI,199.8275299072,8.297271E-05
DCI,200.0275726318,8.116448E-05
DCI,200.2275848389,7.895391E-05
DCI,200.4285888672,8.115986E-05
DCI,200.6286926270,8.147433E-05
DCI,200.8286743164,8.115524E-05
DCI,201.0287933350,8.030893E-05
DCI,201.2288208008,7.943488E-05
DCI,201.4288024902,8.147896E-05
DCI,201.6289062500,8.258424E-05
DCI,201.8288726807,8.097950E-05
DCI,202.0289001465,7.965223E-05
DCI,202.2289886475,8.068352E-05
DCI,202.4289703369,8.209403E-05
DCI,202.6289978027,7.896316E-05
DCI,202.8290863037,8.051241E-05
DCI,203.0290527344,8.132172E-05
DCI,203.2290954590,8.033668E-05
DCI,203.4291687012,8.026731E-05
DCI,203.6291503906,7.946725E-05
DCI,203.8291778564,8.153908E-05
DCI,204.0292205811,8.108587E-05
DCI,204.2292327881,8.042454E-05
DCI,204.4292449951,8.062340E-05
DCI,204.6292724609,8.119223E-05
DCI,204.8293151855,8.079451E-05
DCI,205.0305023193,8.066965E-05
DCI,205.2304382324,8.167782E-05
DCI,205.4304656982,8.156220E-05
DCI,205.6305694580,8.038292E-05
DCI,205.8305206299,8.074364E-05
DCI,206.0305786133,8.091475E-05
DCI,206.2306823730,8.097950E-05
DCI,206.4306488037,7.922214E-05
DCI,206.6306762695,8.120148E-05
DCI,206.8307037354,8.066040E-05
DCI,207.0307312012,7.977247E-05
DCI,207.2307586670,8.152058E-05
DCI,207.4307708740,8.097025E-05
DCI,207.6311340332,8.008232E-05
DCI,207.8308715820,8.055866E-05
DCI,208.0309906006,8.346292E-05
DCI,208.2309722900,8.140034E-05
DCI,208.4309844971,7.925914E-05
DCI,208.6310882568,8.082226E-05
DCI,208.8310699463,8.101187E-05
DCI,209.0310821533,8.224202E-05
DCI,209.2311859131,8.077139E-05
DCI,209.4311370850,8.293109E-05
DCI,209.6311798096,7.967073E-05
DCI,209.8312683105,7.907878E-05
DCI,210.0312500000,8.072977E-05
DCI,210.2343292236,8.151596E-05
DCI,210.4342498779,8.078064E-05
DCI,210.6342926025,7.985572E-05
DCI,210.8346252441,7.997133E-05
DCI,211.0345764160,8.127548E-05
DCI,211.2346191406,8.011470E-05
DCI,211.4347686768,8.166394E-05
DCI,211.6347198486,8.165469E-05
DCI,211.8347778320,8.034130E-05
DCI,212.0348205566,8.007770E-05
DCI,212.2348480225,7.980022E-05
DCI,212.4348602295,8.096100E-05
DCI,212.6349182129,7.955974E-05
DCI,212.8349761963,8.035055E-05
DCI,213.0349731445,8.063265E-05
DCI,213.2353210449,8.102575E-05
DCI,213.4351043701,8.208016E-05
DCI,213.6351013184,8.088701E-05
DCI,213.8352355957,8.044767E-05
DCI,214.0352325439,8.144196E-05
DCI,214.2352447510,8.193680E-05
DCI,214.4353790283,7.939788E-05
DCI,214.6353302002,8.011470E-05
DCI,214.8353729248,7.989271E-05
DCI,215.0354766846,8.013782E-05
DCI,215.2354736328,8.242238E-05
DCI,215.4378967285,7.972623E-05
DCI,215.6379089355,8.011470E-05
DCI,215.8378753662,7.886605E-05
DCI,216.0379943848,8.058178E-05
DCI,216.2380218506,8.167782E-05
DCI,216.4380035400,8.078527E-05
DCI,216.6380767822,8.214953E-05
DCI,216.8380737305,8.266286E-05
DCI,217.0381011963,8.141421E-05
DCI,217.2381896973,8.148821E-05
DCI,217.4381408691,8.144659E-05
DCI,217.6381530762,8.176106E-05
DCI,217.8382720947,7.986497E-05
DCI,218.0382385254,7.844983E-05
DCI,218.2382659912,7.989734E-05
DCI,218.4383544922,7.984647E-05
DCI,218.6383361816,8.019794E-05
DCI,218.8383483887,8.285247E-05
DCI,219.0383605957,8.310220E-05
DCI,219.2384185791,8.181193E-05
DCI,219.4384460449,8.171019E-05
DCI,219.6384887695,1.000884E-04
DCI,219.8385314941,1.171810E-04
DCI,220.0385131836,1.144571E-04
DCI,220.2385711670,9.845132E-05
DCI,220.4386138916,8.348605E-05
DCI,220.6414947510,7.392233E-05
DCI,220.8414459229,6.553326E-05
DCI,221.0414428711,6.396551E-05
DCI,221.2415618896,6.159771E-05
DCI,221.4414825439,6.045080E-05
DCI,221.6415252686,5.933164E-05
DCI,221.8415527344,5.960449E-05
DCI,222.0415649414,5.881368E-05
DCI,222.2416229248,5.768065E-05
DCI,222.4417419434,5.694071E-05
DCI,222.6423187256,5.599729E-05
DCI,222.8417205811,5.874894E-05
DCI,223.0419311523,6.027506E-05
DCI,223.2417907715,5.804599E-05
DCI,223.4417877197,5.813386E-05
DCI,223.6420135498,5.694996E-05
DCI,223.8419952393,5.828185E-05
DCI,224.0419158936,5.700083E-05
DCI,224.2420806885,5.750491E-05
DCI,224.4420318604,5.780089E-05
DCI,224.6420288086,5.855008E-05
DCI,224.8421783447,5.895705E-05
DCI,225.0420837402,5.776852E-05
DCI,225.2421112061,5.824023E-05
DCI,225.4421691895,5.816161E-05
DCI,225.6422119141,5.724594E-05
DCI,225.8455810547,5.806912E-05
DCI,226.0423126221,5.882756E-05
DCI,226.2423706055,5.677885E-05
DCI,226.4428863525,5.639038E-05
DCI,226.6428222656,5.861482E-05
DCI,226.8428649902,5.775464E-05
DCI,227.0429382324,5.700545E-05
DCI,227.2429046631,5.666323E-05
DCI,227.4429473877,5.859633E-05
DCI,227.6460723877,5.818011E-05
DCI,227.8460235596,5.825410E-05
DCI,228.0460510254,5.658924E-05
DCI,228.2461395264,5.678810E-05
DCI,228.4461059570,5.676497E-05
DCI,228.6461334229,5.729681E-05
DCI,228.8465576172,5.687597E-05
DCI,229.0465240479,5.742630E-05
DCI,229.2465667725,5.944263E-05
DCI,229.4466552734,5.699621E-05
DCI,229.6466827393,5.701470E-05
DCI,229.8466491699,5.724594E-05
DCI,230.0467681885,5.843446E-05
DCI,230.2467803955,5.813849E-05
DCI,230.4467620850,5.690834E-05
DCI,230.6468811035,5.818011E-05
DCI,230.8468780518,5.759741E-05
DCI,231.0468750000,5.734768E-05
DCI,231.2469940186,5.813386E-05
DCI,231.4469604492,5.745404E-05
DCI,231.6469879150,5.910966E-05
DCI,231.8470916748,5.815699E-05
DCI,232.0470581055,5.753266E-05
DCI,232.2471008301,5.787488E-05
DCI,232.4472351074,5.709795E-05
DCI,232.6472167969,5.795813E-05
DCI,232.8471984863,5.766215E-05
DCI,233.0473175049,5.625627E-05
DCI,233.2472991943,5.935939E-05
DCI,233.4472961426,5.842521E-05
DCI,233.6474304199,5.719506E-05
DCI,233.8473968506,5.715344E-05
DCI,234.0474090576,5.655687E-05
DCI,234.2474517822,5.621002E-05
DCI,234.4474487305,5.808762E-05
DCI,234.6474761963,5.907266E-05
DCI,234.8475494385,5.665398E-05
DCI,235.0475769043,5.625164E-05
DCI,235.2476043701,5.865182E-05
DCI,235.4476318359,5.974786E-05
DCI,235.6476745605,5.859170E-05
DCI,235.8477325439,5.667248E-05
DCI,236.0477447510,5.771302E-05
DCI,236.2477874756,5.853158E-05
DCI,236.4495391846,5.699621E-05
DCI,236.6494903564,5.730606E-05
DCI,236.8495025635,5.672335E-05
DCI,237.0496063232,5.705633E-05
DCI,237.2495574951,5.878593E-05
DCI,237.4496002197,5.678810E-05
DCI,237.6496276855,5.612215E-05
DCI,237.8499450684,5.804599E-05
DCI,238.0496978760,5.876744E-05
DCI,238.2498168945,5.720894E-05
DCI,238.4498291016,5.956750E-05
DCI,238.6498107910,5.759741E-05
DCI,238.8498992920,5.583080E-05
DCI,239.0499267578,5.769915E-05
DCI,239.2499084473,5.624702E-05
DCI,239.4499816895,5.777314E-05
DCI,239.6499786377,5.812924E-05
DCI,239.8523101807,5.835584E-05
DCI,240.0501251221,5.874894E-05
DCI,240.2501220703,5.645512E-05
DCI,240.4501495361,5.666786E-05
DCI,240.6502532959,5.782401E-05
DCI,240.8502197266,5.808762E-05
DCI,241.0502166748,5.822636E-05
DCI,241.2503204346,5.683897E-05
DCI,241.4502868652,5.769452E-05
DCI,241.6503143311,5.784714E-05
DCI,241.8503723145,5.797663E-05
DCI,242.0503845215,5.695921E-05
DCI,242.2526550293,5.728756E-05
DCI,242.4526214600,5.837434E-05
DCI,242.6526489258,5.970161E-05
DCI,242.8527526855,5.690371E-05
DCI,243.0527191162,5.703320E-05
DCI,243.2527313232,5.803675E-05
DCI,243.4528656006,5.768990E-05
DCI,243.6527862549,5.563194E-05
DCI,243.8528442383,5.669561E-05
DCI,244.0529022217,5.725056E-05
DCI,244.2529296875,5.708407E-05
DCI,244.4529266357,5.840672E-05
DCI,244.6529541016,5.820323E-05
DCI,244.8529968262,5.747254E-05
DCI,245.0530090332,5.822173E-05
DCI,245.2530364990,5.697771E-05
DCI,245.4530334473,5.719044E-05
DCI,245.6530914307,5.594179E-05
DCI,245.8531799316,5.703783E-05
DCI,246.0532379150,5.809687E-05
DCI,246.2532348633,5.882756E-05
DCI,246.4533233643,5.804599E-05
DCI,246.6532897949,5.808762E-05
DCI,246.8533325195,5.593254E-05
DCI,247.0534057617,5.644125E-05
DCI,247.2533721924,5.658924E-05
DCI,247.4534149170,5.852233E-05
DCI,247.6535186768,5.838822E-05
DCI,247.8534851074,5.835122E-05
DCI,248.0535125732,5.830960E-05
DCI,248.2536163330,5.697771E-05
DCI,248.4535980225,5.770840E-05
DCI,248.6551971436,5.826798E-05
DCI,248.8551788330,5.665861E-05
DCI,249.0551605225,5.716732E-05
DCI,249.2552795410,5.828185E-05
DCI,249.4552459717,5.795813E-05
DCI,249.6552734375,5.774539E-05
DCI,249.8553619385,5.697308E-05
DCI,250.0553436279,5.757428E-05
DCI,250.2553863525,5.747254E-05
DCI,250.4555206299,5.873044E-05
DCI,250.6554718018,5.888305E-05
DCI,250.8554992676,5.695458E-05
DCI,251.0555572510,5.646900E-05
DCI,251.2555694580,5.762053E-05
DCI,251.4555816650,5.606666E-05
DCI,251.6556091309,5.714882E-05
DCI,251.8556518555,5.810149E-05
DCI,252.0556640625,5.686672E-05
DCI,252.2556915283,5.678347E-05
DCI,252.4557495117,5.780089E-05
DCI,252.6557464600,5.748179E-05
DCI,252.8558349609,5.865645E-05
DCI,253.0558624268,5.624702E-05
DCI,253.2558441162,5.661699E-05
DCI,253.4559173584,5.764828E-05
DCI,253.6558837891,5.930852E-05
DCI,253.8559265137,5.782864E-05
DCI,254.0559997559,5.631176E-05
DCI,254.2559661865,5.583080E-05
DCI,254.4559783936,5.762978E-05
DCI,254.6560974121,5.739855E-05
DCI,254.8560943604,5.759741E-05
DCI,255.0583496094,5.762053E-05
DCI,255.2583312988,5.756966E-05
DCI,255.4582672119,5.738467E-05
DCI,255.6584014893,5.769915E-05
DCI,255.8583984375,5.839284E-05
DCI,256.0583801270,5.740317E-05
DCI,256.2584838867,5.578455E-05
DCI,256.4584350586,5.681122E-05
DCI,256.6584777832,5.750954E-05
DCI,256.8585815430,5.824023E-05
DCI,257.0585327148,5.770377E-05
DCI,257.2585449219,5.659386E-05
DCI,257.4587097168,5.933164E-05
DCI,257.6586303711,5.749566E-05
DCI,257.8586730957,5.711182E-05
DCI,258.0587463379,5.849921E-05
DCI,258.2587585449,5.717194E-05
DCI,258.4588012695,5.735230E-05
DCI,258.6588439941,5.795813E-05
DCI,258.8588867188,5.884605E-05
DCI,259.0588989258,5.928539E-05
DCI,259.2589721680,5.808299E-05
DCI,259.4589843750,5.738930E-05
DCI,259.6589965820,5.649675E-05
DCI,259.8590698242,5.733843E-05
DCI,260.0593261719,5.729681E-05
DCI,260.2623901367,5.799975E-05
DCI,260.4623718262,5.701470E-05
DCI,260.6623840332,5.711645E-05
DCI,260.8659973145,5.843446E-05
DCI,261.0625000000,5.758353E-05
DCI,261.2624816895,5.851771E-05
DCI,261.4631347656,5.853158E-05
DCI,261.6631469727,5.894317E-05
DCI,261.8631286621,5.786563E-05
DCI,262.0650634766,5.596491E-05
DCI,262.2650756836,5.675573E-05
DCI,262.4650573730,5.705633E-05
DCI,262.6651611328,5.746329E-05
DCI,262.8652038574,6.001146E-05
DCI,263.0651550293,5.919290E-05
DCI,263.2652587891,5.762053E-05
DCI,263.4652404785,5.735693E-05
DCI,263.6652526855,5.725056E-05
DCI,263.8653564453,5.759741E-05
DCI,264.0653076172,5.652912E-05
DCI,264.2653503418,5.849921E-05
DCI,264.4654541016,5.766678E-05
DCI,264.6654052734,5.787951E-05
DCI,264.8654479980,5.580305E-05
DCI,265.0655822754,5.643200E-05
DCI,265.2655334473,5.874431E-05
DCI,265.4655761719,5.896629E-05
DCI,265.6656188965,5.751879E-05
DCI,265.8656921387,5.678347E-05
DCI,266.0657043457,5.648750E-05
DCI,266.2657775879,5.626552E-05
DCI,266.4657897949,5.717194E-05
DCI,266.6658020020,5.851771E-05
DCI,266.8658447266,5.725518E-05
DCI,267.0658569336,5.762515E-05
DCI,267.2673034668,5.854545E-05
DCI,267.4672546387,5.734768E-05
DCI,267.6672973633,5.726906E-05
DCI,267.8674316406,5.735230E-05
DCI,268.0673522949,5.706095E-05
DCI,268.2673645020,5.632101E-05
DCI,268.4674072266,5.823560E-05
DCI,268.6674499512,6.154221E-05
DCI,268.8674621582,5.849921E-05
DCI,269.0675659180,5.789801E-05
DCI,269.2675781250,5.749566E-05
DCI,269.4675598145,5.723206E-05
DCI,269.6677246094,5.748642E-05
DCI,269.8676757812,5.723206E-05
DCI,270.0676879883,5.752341E-05
DCI,270.2677612305,5.603428E-05
DCI,270.4677429199,5.703320E-05
DCI,270.6677856445,5.781014E-05
DCI,270.8678894043,5.831885E-05
DCI,271.0678710938,5.790726E-05
DCI,271.2679443359,5.651062E-05
DCI,271.4680175781,5.602966E-05
DCI,271.6680603027,5.668636E-05
DCI,271.8680725098,5.906341E-05
DCI,272.0681457520,5.795350E-05
DCI,272.2681274414,5.642275E-05
DCI,272.4707641602,5.776389E-05
DCI,272.6707458496,5.758816E-05
DCI,272.8707580566,5.667711E-05
DCI,273.0707702637,5.778702E-05
DCI,273.2708740234,5.639038E-05
DCI,273.4708251953,5.854083E-05
DCI,273.6733703613,5.800437E-05
DCI,273.8733215332,5.819861E-05
DCI,274.0733337402,5.831885E-05
DCI,274.2760925293,5.601116E-05
DCI,274.4760437012,5.724131E-05
DCI,274.6760559082,5.792575E-05
DCI,274.8762207031,5.773615E-05
DCI,275.0761718750,5.782401E-05
DCI,275.2761840820,5.798587E-05
DCI,275.4763488770,5.746329E-05
DCI,275.6763000488,5.742630E-05
DCI,275.8763122559,5.585855E-05
DCI,276.0764465332,5.575681E-05
DCI,276.2763977051,5.874894E-05
DCI,276.4763793945,6.003458E-05
DCI,276.6764526367,5.805987E-05
DCI,276.8765258789,5.695458E-05
DCI,277.0764770508,5.746792E-05
DCI,277.2766418457,5.851308E-05
DCI,277.4765930176,6.009470E-05
DCI,277.6765747070,5.822636E-05
DCI,277.8766784668,5.991434E-05
DCI,278.0766601562,5.709795E-05
DCI,278.2766723633,5.671873E-05
DCI,278.4767456055,5.657999E-05
DCI,278.6766967773,5.627939E-05
DCI,278.8767395020,5.760666E-05
DCI,279.0768737793,5.820786E-05
DCI,279.2768554688,5.700545E-05
DCI,279.4768371582,4.305917E-04
DCI,279.6769104004,4.624315E-03
DCI,279.8768615723,8.495980E-03
DCI,280.0769348145,6.783445E-03
DCI,280.2774353027,4.524336E-03
DCI,280.4769897461,3.001956E-03
DCI,280.6770629883,1.999749E-03
DCI,280.8771667480,1.355165E-03
DCI,281.0771179199,9.436936E-04
DCI,281.2771911621,6.775281E-04
DCI,281.4772949219,5.044331E-04
DCI,281.6772460938,3.862647E-04
DCI,281.8773193359,3.036690E-04
DCI,282.0773315430,2.454172E-04
DCI,282.2773742676,2.027874E-04
DCI,282.4773864746,1.719181E-04
DCI,282.6773986816,1.498725E-04
DCI,282.8774414062,1.324099E-04
DCI,283.0774841309,1.205062E-04
DCI,283.2775268555,1.137681E-04
DCI,283.4775390625,1.089770E-04
DCI,283.6807250977,1.018134E-04
DCI,283.8806457520,9.773451E-05
DCI,284.0806274414,9.577367E-05
DCI,284.2807617188,9.179187E-05
DCI,284.4807128906,9.057559E-05
DCI,284.6807250977,8.973391E-05
DCI,284.8828430176,8.861475E-05
DCI,285.0828247070,8.627932E-05
DCI,285.2828063965,8.463758E-05
DCI,285.4828796387,8.415199E-05
DCI,285.6828918457,8.482256E-05
DCI,285.8829040527,8.695914E-05
DCI,286.0830078125,8.459595E-05
DCI,286.2830810547,8.310220E-05
DCI,286.4830322266,8.126623E-05
DCI,286.6831359863,8.205704E-05
DCI,286.8831176758,8.140496E-05
DCI,287.0830688477,8.106737E-05
DCI,287.2831726074,8.200617E-05
DCI,287.4831237793,8.319932E-05
DCI,287.6831665039,8.194605E-05
DCI,287.8832397461,8.147896E-05
DCI,288.0831909180,8.188130E-05
DCI,288.2832336426,8.165932E-05
DCI,288.4833374023,8.075752E-05
DCI,288.6832885742,7.950424E-05
DCI,288.8833312988,7.977247E-05
DCI,289.0834350586,8.208016E-05
DCI,289.2834167480,8.317157E-05
DCI,289.4834594727,8.007307E-05
DCI,289.6835632324,7.725205E-05
DCI,289.8835144043,8.004995E-05
DCI,290.0835571289,8.265824E-05
DCI,290.2835693359,8.153908E-05
DCI,290.4835815430,8.023956E-05
DCI,290.6836242676,7.853307E-05
DCI,290.8836364746,8.124773E-05
DCI,291.0836791992,8.184893E-05
DCI,291.2848815918,8.203854E-05
DCI,291.4848327637,8.080839E-05
DCI,291.6848449707,8.075289E-05
DCI,291.8849182129,8.262124E-05
DCI,292.0849304199,8.109049E-05
DCI,292.2850036621,7.936088E-05
DCI,292.4850158691,8.121536E-05
